exposure_rank,onet_soc_code,occupation_title,exposure_score,dispersion_sd,n_tasks,passtasks,share_gated,share_phys_gate,share_capability_gate_digital,mean_objverif_pass,mean_ctxindep_pass,exposure_no_analyst,weighting_mode,n_gated,n_analyst_imputed,n_suppressed,small_occ_flag,survey_n,survey_date
124,19-3099.01,Transportation Planners,0.6324078463908972,0.2514785623047625,22,20,0.08901268223302121,0.08901268223302121,0.0,1.373926619828259,1.2343221441582095,0.6324078463908972,IM-weighted,2,0,0,False,20.0,08/2023
125,43-4141.00,New Accounts Clerks,0.6295313520574788,0.407288723561513,15,11,0.2581645983017635,0.2581645983017635,0.0,1.8102575390710982,1.5232225401716928,0.6295313520574788,IM-weighted,4,0,0,False,54.0,08/2020
126,17-2072.01,Radio Frequency Identification Device Specialists,0.6294264575692424,0.33081176891955016,21,17,0.19160237764006574,0.19160237764006574,0.0,1.7035356695869837,1.5253441802252816,0.6294264575692424,IM-weighted,4,0,0,False,75.0,07/2015
127,17-2072.00,"Electronics Engineers, Except Computer",0.6291928721174004,0.2963164467168429,20,17,0.13971248876909254,0.13971248876909254,0.0,1.569016536118364,1.3481288076588336,0.6291928721174004,IM-weighted,3,0,0,False,50.0,08/2022
128,17-1022.01,Geodetic Surveyors,0.6277182120205377,0.3629613618470199,16,13,0.1884627000906071,0.1884627000906071,0.0,1.6306289542240417,1.5519166356531449,0.6277182120205377,IM-weighted,3,0,0,False,27.0,08/2022
129,15-1211.01,Health Informatics Specialists,0.6253139775413711,0.15564271242150673,17,16,0.04063238770685579,0.04063238770685579,0.0,1.2715231788079469,0.9428615432003695,0.6253139775413711,IM-weighted,1,0,0,False,21.0,08/2024
130,17-3025.00,Environmental Engineering Technologists and Technicians,0.6247265055219838,0.3993715965453897,26,19,0.2812044175869973,0.2812044175869973,0.0,1.948398318596898,1.890708798376576,0.6247265055219838,IM-weighted,7,0,0,False,82.0,07/2014
131,19-2041.02,Environmental Restoration Planners,0.624524555319387,0.2783330550943027,23,20,0.14028414811500167,0.14028414811500167,0.0,1.4844502277163305,1.3825634352635003,0.624524555319387,IM-weighted,3,0,0,False,22.0,08/2021
132,43-6011.00,Executive Secretaries and Executive Administrative Assistants,0.6244847485572961,0.3246308922490932,22,19,0.13755741373218702,0.13755741373218702,0.0,1.4492694250990033,1.1155264235968865,0.6244847485572961,IM-weighted,3,0,0,False,141.0,07/2017
133,17-2031.00,Bioengineers and Biomedical Engineers,0.623748808388942,0.27778174544760587,30,27,0.10772163965681603,0.10772163965681603,0.0,1.3708333333333336,1.2595085470085472,0.623748808388942,IM-weighted,3,0,0,False,23.0,08/2024
134,41-4011.07,Solar Sales Representatives and Assessors,0.6236657178438,0.3095421732708446,13,11,0.14107809998220958,0.14107809998220958,0.0,1.5476387738193869,1.1719138359569181,0.6236657178438,IM-weighted,2,0,0,False,59.0,08/2024
135,17-3012.00,Electrical and Electronics Drafters,0.6230761918931429,0.3684121627824384,30,23,0.22374198241089727,0.22374198241089727,0.0,1.7877139705349954,1.6193571194316552,0.627492065066455,IM-weighted,7,3,0,False,203.0,08/2022
136,19-3092.00,Geographers,0.6225780409041983,0.33721186415396814,12,10,0.15651237890204525,0.15651237890204525,0.0,1.5040837161817255,1.4068402246043903,0.6225780409041983,IM-weighted,2,0,0,False,20.0,08/2023
137,43-5031.00,Public Safety Telecommunicators,0.6214690125410934,0.3724763046311968,18,14,0.22306100085230735,0.22306100085230735,0.0,1.8531578122551324,1.3386616517787178,0.6214690125410934,IM-weighted,4,0,0,False,76.0,08/2023
138,15-1241.01,Telecommunications Engineering Specialists,0.6206103263032232,0.3650792682825722,26,20,0.23169518503780342,0.23169518503780342,0.0,1.8380163149035351,1.5269972808494108,0.6206103263032232,IM-weighted,6,0,0,False,21.0,08/2020
139,15-2021.00,Mathematicians,0.6164859833552343,0.3105464404533723,12,11,0.0900131406044678,0.0,0.0900131406044678,1.2060168471720818,1.323465703971119,0.6164859833552343,IM-weighted,1,0,0,False,20.0,08/2025
140,17-2199.08,Robotics Engineers,0.6140680592218524,0.37207715247774414,24,18,0.25720188224492135,0.25720188224492135,0.0,1.94221260815822,1.6110939431396787,0.6140680592218524,IM-weighted,6,0,0,False,30.0,08/2018
141,15-1244.00,Network and Computer Systems Administrators,0.6120888733379987,0.31225330608499885,20,17,0.15437368789363196,0.15437368789363196,0.0,1.690003310162198,1.1171797418073486,0.6120888733379987,IM-weighted,3,0,0,False,123.0,07/2017
142,13-1051.00,Cost Estimators,0.6113623776998339,0.39736809407403745,14,10,0.2865054458187189,0.2865054458187189,0.0,1.8895213454075033,1.7873221216041397,0.6113623776998339,IM-weighted,4,0,0,False,22.0,08/2023
143,41-3091.00,"Sales Representatives of Services, Except Advertising, Insurance, Financial Services, and Travel",0.6083333333333334,0.36190084584347443,15,12,0.2,0.2,0.0,1.5,1.25,,unweighted,3,15,0,False,,
144,13-1071.00,Human Resources Specialists,0.6081103441754918,0.30604122916277304,26,23,0.11526096822995462,0.11526096822995462,0.0,1.3594100673292724,1.0553596238110505,0.6081103441754918,IM-weighted,3,0,0,False,125.0,08/2019
145,19-2041.01,Climate Change Policy Analysts,0.6078880740352715,0.1612023918863997,14,14,0.0,0.0,0.0,0.9291077352889819,1.005412956172516,0.6078880740352715,IM-weighted,0,0,0,False,23.0,08/2021
146,19-2041.00,"Environmental Scientists and Specialists, Including Health",0.6077472672198078,0.23832439514104736,22,20,0.09258527591202424,0.09258527591202424,0.0,1.2593613933236576,1.1538461538461537,0.6077472672198078,IM-weighted,2,0,0,False,93.0,08/2023
147,13-1082.00,Project Management Specialists,0.6062500000000001,0.2746446567839979,20,18,0.1,0.1,0.0,1.2222222222222223,1.0,,unweighted,2,20,0,False,,
148,27-1014.00,Special Effects Artists and Animators,0.6035602910602911,0.22724893848997785,13,12,0.0577962577962578,0.0577962577962578,0.0,0.8852603706972639,1.3261253309797,0.6035602910602911,IM-weighted,1,0,0,False,63.0,08/2019
149,43-4111.00,"Interviewers, Except Eligibility and Loan",0.6032625423207142,0.4055876243645426,16,11,0.29270544783010166,0.29270544783010166,0.0,1.9038294168842473,1.4597476066144472,0.6032625423207142,IM-weighted,5,0,0,False,55.0,08/2021
150,29-2036.00,Medical Dosimetrists,0.6031557998483699,0.34834767541820627,19,14,0.23199393479909022,0.23199393479909022,0.0,1.891247120763409,1.3206646923330043,0.6031557998483699,IM-weighted,5,0,0,False,20.0,08/2024
151,13-2071.00,Credit Counselors,0.6001507537688443,0.28176574857902115,23,21,0.08934673366834173,0.08934673366834173,0.0,1.1993157488135968,0.8701026376779605,0.6001507537688443,IM-weighted,2,0,0,False,25.0,08/2020
152,19-2012.00,Physicists,0.5975462845549074,0.34158088458064734,10,8,0.19731169160537662,0.19731169160537662,0.0,1.5216429699842022,1.409478672985782,0.5975462845549074,IM-weighted,2,0,0,False,59.0,08/2020
153,15-2011.00,Actuaries,0.5974361382419233,0.325256719184583,15,12,0.169045830202855,0.169045830202855,0.0,1.4651898734177216,1.2866184448462927,0.5974361382419233,IM-weighted,3,0,0,False,28.0,08/2023
154,13-1081.00,Logisticians,0.5968305651810252,0.27261694206592757,22,20,0.10108734615844187,0.10108734615844187,0.0,1.3925295759670344,0.9275554964774693,0.5968305651810252,IM-weighted,2,0,0,False,24.0,07/2016
155,17-2051.01,Transportation Engineers,0.5962679903351191,0.351474472168698,26,20,0.22376300031515917,0.22376300031515917,0.0,1.649478955203681,1.440249018811747,0.5962679903351191,IM-weighted,6,0,0,False,22.0,08/2023
156,19-3011.01,Environmental Economists,0.5948769918926474,0.13689668859464063,20,20,0.0,0.0,0.0,0.7984344422700587,0.9605814928711209,0.5948769918926474,IM-weighted,0,0,0,False,27.0,08/2020
157,13-2023.00,Appraisers and Assessors of Real Estate,0.5937188434695913,0.3634764175607034,28,21,0.23928215353938181,0.23928215353938181,0.0,1.7115453353985466,1.4367925652329325,0.5937188434695913,IM-weighted,7,0,0,False,24.0,08/2025
158,11-9199.09,Wind Energy Operations Managers,0.59344107955437,0.34362502212915325,16,13,0.19880746900988547,0.19880746900988547,0.0,1.6901684292988641,1.0816686251468859,0.59344107955437,IM-weighted,3,0,0,False,62.0,08/2021
159,13-1141.00,"Compensation, Benefits, and Job Analysis Specialists",0.5925172094254698,0.27248201215920215,22,19,0.13608684140852526,0.13608684140852526,0.0,1.2794973950352435,1.207324547961998,0.5925172094254698,IM-weighted,3,0,0,False,21.0,08/2024
160,15-1299.09,Information Technology Project Managers,0.59228217472992,0.23109747732725805,21,20,0.04356505401596993,0.04356505401596993,0.0,1.1527317372621242,0.8540208717004298,0.59228217472992,IM-weighted,1,0,0,False,21.0,08/2019
161,17-2199.09,Nanosystems Engineers,0.5916488794023479,0.3303845014688968,25,20,0.2021819044230997,0.2021819044230997,0.0,1.5829369797859691,1.493757431629013,0.5916488794023479,IM-weighted,5,0,0,False,21.0,08/2023
162,11-9041.01,Biofuels/Biodiesel Technology and Product Development Managers,0.5904038822792738,0.35237070753195204,18,14,0.21743894802755165,0.21743894802755165,0.0,1.5493098619723948,1.5579115823164633,0.5904038822792738,IM-weighted,4,0,0,False,100.0,07/2014
163,13-2022.00,Appraisers of Personal and Business Property,0.5828368090036411,0.37846166283691834,14,10,0.2828533598146309,0.2828533598146309,0.0,1.6995153473344102,1.7015924301869374,0.5828368090036411,IM-weighted,4,0,0,False,23.0,08/2025
164,23-2011.00,Paralegals and Legal Assistants,0.5826985226223453,0.30175961501125637,12,10,0.15974145891043398,0.15974145891043398,0.0,1.5164835164835164,1.129120879120879,0.5826985226223453,IM-weighted,2,0,0,False,67.0,08/2024
165,27-1024.00,Graphic Designers,0.5798962386511026,0.2438285387097954,19,17,0.09234760051880675,0.09234760051880675,0.0,0.6374678479565591,1.4151186053158047,0.5798962386511026,IM-weighted,2,0,0,False,20.0,08/2023
166,13-1023.00,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",0.5767888307155323,0.3441642416282686,19,14,0.24620754463686403,0.24620754463686403,0.0,1.7045414069456812,1.3503116651825466,0.5767888307155323,IM-weighted,5,0,0,False,20.0,08/2025
167,13-1031.00,"Claims Adjusters, Examiners, and Investigators",0.5761970148628972,0.32897763453137846,29,24,0.17437219134298282,0.17437219134298282,0.0,1.4026479609758924,1.0380064967751514,0.5818412381860747,IM-weighted,5,2,0,False,125.0,08/2022
168,17-3027.00,Mechanical Engineering Technologists and Technicians,0.5743006672532628,0.3918773689736077,30,21,0.3054186830913624,0.2714840885760375,0.03393459451532482,1.856587878851858,1.763129836266323,0.6290007699076113,IM-weighted,9,4,0,False,95.0,08/2022
169,13-1041.00,Compliance Officers,0.5729558951332561,0.35604968399436837,16,12,0.2478273464658169,0.2478273464658169,0.0,1.4240323512420563,1.5013479684190254,0.5451911935110081,IM-weighted,4,4,0,False,,
170,19-2042.00,"Geoscientists, Except Hydrologists and Geographers",0.5719651312957382,0.3419425554460614,32,25,0.23039173482565645,0.23039173482565645,0.0,1.4131334601185814,1.6081217138382369,0.5719651312957382,IM-weighted,7,0,0,False,32.0,08/2020
171,19-1041.00,Epidemiologists,0.5696115084525358,0.2306278962149831,16,14,0.09850455136540964,0.09850455136540964,0.0,1.155787955283087,0.9679047962495492,0.5696115084525358,IM-weighted,2,0,0,False,19.0,08/2023
172,13-2061.00,Financial Examiners,0.5684666766736716,0.2898898749750711,17,14,0.17712398679075353,0.17712398679075353,0.0,1.4376140094855896,1.1588836191171106,0.5684666766736716,IM-weighted,3,0,0,False,23.0,08/2020
173,17-3026.00,Industrial Engineering Technologists and Technicians,0.5658974889624726,0.39030421584939295,30,21,0.30151766004415026,0.30151766004415026,0.0,1.8128629557934661,1.4778572275115553,0.5859892384105959,IM-weighted,9,23,0,False,78.0,07/2014
174,19-4099.01,Quality Control Analysts,0.5656474820143885,0.3791850608652034,26,19,0.2884692246203038,0.2884692246203038,0.0,1.6982165426204188,1.551607920235922,0.5656474820143885,IM-weighted,7,0,0,False,55.0,08/2020
175,11-3031.00,Financial Managers,0.5644019282916541,0.3153062581123922,17,14,0.18363965049713768,0.18363965049713768,0.0,1.342498615980808,1.1217936888724855,0.5644019282916541,IM-weighted,3,0,0,False,61.0,08/2022
176,17-2141.01,Fuel Cell Engineers,0.5643975583864118,0.365572465905781,26,20,0.24341825902335457,0.24341825902335457,0.0,1.592675740143118,1.4363687385996913,0.5643975583864118,IM-weighted,6,0,0,False,22.0,08/2022
177,11-3071.00,"Transportation, Storage, and Distribution Managers",0.5632614462566319,0.3547021641688721,30,23,0.2393135521058492,0.2393135521058492,0.0,1.5974736080734322,1.247946337851103,0.5681862841422676,IM-weighted,7,4,0,False,,
178,27-3091.00,Interpreters and Translators,0.56192934400899,0.36349406579779486,17,13,0.21842955471274056,0.16926534625649672,0.049164208456243856,1.3707764198418406,1.223040977713875,0.56192934400899,IM-weighted,4,0,0,False,62.0,08/2021
179,11-1011.03,Chief Sustainability Officers,0.5615296466065355,0.21462724196871916,18,17,0.062398343930208475,0.062398343930208475,0.0,0.870052042264627,0.8604321085002365,0.5615296466065355,IM-weighted,1,0,0,False,27.0,08/2021
180,51-8012.00,Power Distributors and Dispatchers,0.5610567671584349,0.36227670256499245,14,10,0.2838357921744708,0.2838357921744708,0.0,2.0,1.1802507836990597,0.5610567671584349,IM-weighted,4,0,0,False,57.0,08/2024
181,17-2141.00,Mechanical Engineers,0.5605053860867817,0.3563160688777391,28,21,0.253397765025672,0.253397765025672,0.0,1.7638888888888886,1.4312297734627832,0.5605053860867817,IM-weighted,7,0,0,False,85.0,08/2024
182,11-3051.01,Quality Control Systems Managers,0.5593174045221359,0.3173763948936228,27,21,0.21917157514725444,0.21917157514725444,0.0,1.5410633897067771,1.1947925538386666,0.5593174045221359,IM-weighted,6,0,0,False,59.0,08/2022
183,29-1229.05,Preventive Medicine Physicians,0.5564026889654041,0.24603470302704386,15,13,0.12739793408755531,0.12739793408755531,0.0,1.325629462608042,0.7754603532506575,0.5564026889654041,IM-weighted,2,0,0,False,19.0,08/2023
184,23-1012.00,Judicial Law Clerks,0.5530332154390282,0.3475990881300022,18,13,0.25065354451791483,0.25065354451791483,0.0,1.5813667145495587,1.1762774471578084,0.5530332154390282,IM-weighted,5,0,0,False,49.0,08/2021
185,21-1091.00,Health Education Specialists,0.5529515310299655,0.2737001444292942,16,14,0.13001473718683476,0.13001473718683476,0.0,1.1511387163561075,1.005081874647092,0.5529515310299655,IM-weighted,2,0,0,False,61.0,08/2019
186,41-4011.00,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",0.5514148661722026,0.3714484533427253,33,25,0.24556594646888102,0.24556594646888102,0.0,1.407245137849968,1.199401581534516,0.5514148661722026,IM-weighted,8,0,0,False,88.0,07/2014
187,17-1011.00,"Architects, Except Landscape and Naval",0.5502873563218391,0.33057049716237946,24,19,0.22151545586430088,0.22151545586430088,0.0,1.3922018348623855,1.3248279816513764,0.5502873563218391,IM-weighted,5,0,0,False,21.0,08/2021
188,19-3011.00,Economists,0.5501079609463013,0.24899556499286568,14,12,0.1336838152459632,0.1336838152459632,0.0,1.0156046814044213,1.1332899869960988,0.5501079609463013,IM-weighted,2,0,0,False,24.0,08/2024
189,17-2081.00,Environmental Engineers,0.5499196510560147,0.2940921275628785,29,24,0.16317722681359043,0.16317722681359043,0.0,1.1741468232195764,1.083068144409086,0.5499196510560147,IM-weighted,5,0,0,False,21.0,08/2024
190,11-3031.03,Investment Fund Managers,0.5488324684951817,0.26097398559021273,20,17,0.14146281195947616,0.14146281195947616,0.0,1.1286516045474169,0.9854655346092962,0.5488324684951817,IM-weighted,3,0,0,False,81.0,07/2014
191,13-2051.00,Financial and Investment Analysts,0.548076923076923,0.28814084738022494,26,22,0.15384615384615385,0.15384615384615385,0.0,1.1363636363636365,1.0454545454545454,,unweighted,4,26,0,False,,
192,11-3111.00,Compensation and Benefits Managers,0.5466862170087976,0.26287523341645086,22,19,0.12187683284457476,0.12187683284457476,0.0,1.129575207053166,0.8041677798557307,0.5466862170087976,IM-weighted,3,0,0,False,21.0,08/2023
193,11-3051.00,Industrial Production Managers,0.5464550704825304,0.31221426965396565,21,17,0.19027806670827266,0.19027806670827266,0.0,1.2951956838228997,1.1695885684923966,0.5269658830871645,IM-weighted,4,8,0,False,116.0,08/2021
194,53-6041.00,Traffic Technicians,0.5442642677057072,0.4222678391285072,23,15,0.34265413706165476,0.34265413706165476,0.0,1.7472105997210603,1.4773361227336124,0.5442642677057072,IM-weighted,8,0,0,False,82.0,07/2016
195,11-9121.01,Clinical Research Coordinators,0.5429747614650661,0.3119973452914224,33,27,0.18513388734995384,0.18513388734995384,0.0,1.2390934844192634,1.0474976392823419,0.5429747614650661,IM-weighted,6,0,0,False,53.0,08/2021
196,19-1029.03,Geneticists,0.542766455061811,0.2932948156686801,24,20,0.17418420759550063,0.17418420759550063,0.0,1.322993931220499,1.1325691166554281,0.542766455061811,IM-weighted,4,0,0,False,25.0,08/2021
197,13-1151.00,Training and Development Specialists,0.5409695201037611,0.2964362206666317,20,17,0.16277561608300903,0.16277561608300903,0.0,0.9612703330751355,1.0858249419054997,0.5409695201037611,IM-weighted,3,0,0,False,23.0,08/2022
198,23-1021.00,"Administrative Law Judges, Adjudicators, and Hearing Officers",0.5394715043074884,0.3126786206807324,14,11,0.21885354539430088,0.21885354539430088,0.0,1.4335100742311775,1.004029692470838,0.5394715043074884,IM-weighted,3,0,0,False,77.0,08/2020
199,47-4011.01,Energy Auditors,0.5378737840758976,0.4407790820274981,21,13,0.3852527921220128,0.3852527921220128,0.0,1.826723969525298,1.6706387966399685,0.5378737840758976,IM-weighted,8,0,0,False,29.0,08/2022
200,11-9199.11,Brownfield Redevelopment Specialists and Site Managers,0.5377041306436121,0.3513289838206736,23,17,0.26524975984630167,0.26524975984630167,0.0,1.5844092171923516,1.394345481287792,0.5377041306436121,IM-weighted,6,0,0,False,22.0,08/2021
201,47-1011.03,Solar Energy Installation Managers,0.5354310344827587,0.39325540582333346,15,10,0.3341379310344828,0.3341379310344828,0.0,1.7068876229932675,1.6235111341273951,0.5354310344827587,IM-weighted,5,0,0,False,55.0,08/2024
202,41-3011.00,Advertising Sales Agents,0.5314640153790701,0.28384286341723075,20,17,0.13901237534542835,0.13901237534542835,0.0,0.9503209600893104,0.8678481719229694,0.5314640153790701,IM-weighted,3,0,0,False,87.0,08/2018
203,17-2112.01,Human Factors Engineers and Ergonomists,0.5309954967902655,0.3068413594834583,26,21,0.205423014276133,0.205423014276133,0.0,1.1537441215482938,1.1924514650910407,0.5309954967902655,IM-weighted,5,0,0,False,20.0,08/2024
204,13-1111.00,Management Analysts,0.5295098941555453,0.28955255565059335,11,9,0.19742291762540262,0.19742291762540262,0.0,1.128440366972477,1.0212155963302751,0.5295098941555453,IM-weighted,2,0,0,False,21.0,08/2022
205,25-4031.00,Library Technicians,0.5293109509579891,0.4449601369264887,31,20,0.3558621901915978,0.3558621901915978,0.0,1.6006276436075861,1.5824805566925912,0.5293109509579891,IM-weighted,11,0,0,False,100.0,07/2017
